Outlet_ID,legacy_education_1km,legacy_education_3km,decay_education,legacy_health_1km,legacy_health_3km,decay_health,legacy_transport_1km,legacy_transport_3km,decay_transport,legacy_market_1km,legacy_market_3km,decay_market,legacy_tourism_1km,legacy_tourism_3km,decay_tourism,legacy_food_1km,legacy_food_3km,decay_food,legacy_worship_1km,legacy_worship_3km,decay_worship,competitors_1km,decay_total
OUT_18587,0,1,0.2238,0,0,0.0009,0,1,0.0004,0,1,0.0092,0,0,0.0,1,2,0.1525,1,8,0.8642,8,1.251
OUT_18588,0,3,0.0817,0,0,0.001,0,1,0.0155,0,0,0.0007,0,0,0.0,0,0,0.0,2,10,0.9563,4,1.0552
OUT_18589,0,0,0.0037,0,0,0.0,0,1,0.0246,0,1,0.0166,0,0,0.0,0,1,0.0003,1,5,0.6734,3,0.7187
OUT_18590,1,1,0.4366,0,0,0.0,0,1,0.0002,0,1,0.0038,0,0,0.0,0,0,0.0,1,7,1.0822,5,1.5228
OUT_18591,3,5,1.4135,0,1,0.0444,0,4,0.0079,0,0,0.0001,0,0,0.0,0,3,0.0032,1,7,0.7028,6,2.1719
OUT_18592,0,5,0.6837,0,1,0.0043,0,2,0.0045,0,2,0.015,0,0,0.0002,0,1,0.0071,1,10,1.1855,7,1.9002
OUT_18593,3,6,1.8115,0,3,0.0993,1,4,0.3918,0,1,0.0092,0,3,0.1062,0,1,0.0147,0,10,0.4402,4,2.8728
OUT_18594,0,2,0.0668,0,1,0.0203,0,1,0.0103,0,2,0.1232,0,1,0.0207,1,2,0.1768,1,8,0.8654,5,1.2834
OUT_18595,0,3,0.2733,0,0,0.0001,2,4,0.3636,0,1,0.0261,0,1,0.0847,0,1,0.0003,1,5,0.5763,4,1.3245
OUT_18596,0,4,0.2234,1,3,0.2227,1,4,0.3302,0,0,0.0009,1,2,0.2282,0,1,0.0003,0,4,0.2501,2,1.2557
OUT_18597,0,2,0.1547,0,1,0.0462,0,2,0.0023,0,0,0.0001,0,0,0.0004,0,3,0.011,0,4,0.5671,3,0.7819
OUT_18598,0,1,0.2329,1,1,0.3126,0,2,0.0026,0,2,0.0384,0,0,0.0009,0,3,0.0072,1,8,0.7245,3,1.3191
OUT_18599,0,1,0.0478,0,0,0.0001,0,2,0.0014,0,0,0.0001,0,0,0.0,0,2,0.0187,1,7,0.5836,2,0.6517
OUT_18600,1,1,0.2562,0,1,0.0425,0,3,0.0042,0,2,0.1144,0,0,0.0,0,2,0.0003,0,6,0.322,4,0.7396
OUT_18601,0,2,0.0701,0,0,0.0002,0,2,0.0429,0,0,0.0036,0,0,0.0,2,3,0.2646,0,4,0.3328,4,0.7142
OUT_18602,1,2,0.2723,0,1,0.0857,0,2,0.0335,0,0,0.0001,0,0,0.0006,0,4,0.0183,2,8,1.2592,2,1.6697
OUT_18603,1,3,0.304,0,1,0.0441,0,3,0.0058,0,0,0.0019,0,0,0.0001,0,2,0.0017,2,5,0.7556,4,1.1132
OUT_18604,0,0,0.0255,0,2,0.0593,0,5,0.0072,0,1,0.0025,0,0,0.0001,0,2,0.0019,0,6,0.2499,6,0.3464
OUT_18605,0,1,0.0283,0,0,0.0001,0,2,0.0007,0,2,0.0093,0,1,0.0219,0,2,0.0024,0,8,0.7703,5,0.833
OUT_18606,0,1,0.033,0,0,0.0001,0,1,0.0021,0,0,0.0001,0,0,0.0,1,2,0.2522,0,7,0.3614,4,0.6489
OUT_18607,0,1,0.0268,0,2,0.1036,0,6,0.0072,0,0,0.0,0,0,0.0002,0,3,0.0021,1,3,0.6567,5,0.7967
OUT_18608,1,2,0.5469,0,1,0.0131,0,0,0.0001,0,0,0.0,0,0,0.0,0,0,0.0001,0,5,0.2066,3,0.7668
OUT_18609,0,3,0.1927,0,1,0.0109,0,1,0.0003,0,0,0.0,0,0,0.0003,0,2,0.0236,1,5,0.6711,2,0.899
OUT_18610,1,3,0.7347,0,0,0.0006,0,2,0.0428,0,1,0.0177,0,1,0.0086,0,3,0.0011,0,4,0.2848,3,1.0902
OUT_18611,1,3,0.3598,0,1,0.0087,0,1,0.0347,0,1,0.02,0,0,0.0,0,2,0.0007,0,5,0.2745,10,0.6985
OUT_18612,0,1,0.0592,0,1,0.0125,0,4,0.0068,0,0,0.0009,0,0,0.0,0,1,0.0427,1,9,1.1153,3,1.2373
OUT_18613,0,2,0.1167,0,0,0.0002,0,1,0.036,0,0,0.0008,0,0,0.0,0,2,0.0398,0,9,0.5642,5,0.7576
OUT_18614,1,2,0.5954,1,1,0.1405,0,1,0.0008,0,0,0.0002,0,0,0.0,0,2,0.0047,1,5,0.8155,6,1.557
OUT_18615,0,4,0.1302,0,0,0.0,0,2,0.0091,0,2,0.0127,0,0,0.0001,0,2,0.0203,0,5,0.6181,8,0.7905
OUT_18616,0,1,0.0269,0,1,0.0044,2,2,0.1714,0,0,0.0017,0,0,0.0,0,0,0.0,2,6,1.0724,2,1.2768
OUT_18617,0,2,0.1072,0,1,0.0132,1,1,0.6077,0,0,0.0,0,0,0.0002,0,4,0.0435,2,7,1.2204,2,1.9921
OUT_18618,1,6,0.9036,0,1,0.0069,0,5,0.05,0,0,0.0003,0,0,0.0001,0,2,0.003,0,4,0.2142,6,1.1779
OUT_18619,0,1,0.057,0,3,0.0287,0,2,0.0045,0,0,0.0,0,0,0.0,0,1,0.0012,3,8,1.4108,4,1.5022
OUT_18620,2,5,0.572,0,1,0.0125,0,1,0.0006,0,0,0.0008,0,0,0.0003,0,0,0.0,1,6,0.5855,5,1.1717
OUT_18621,0,1,0.0205,0,0,0.0001,0,1,0.0004,0,0,0.001,0,0,0.0,0,1,0.0003,0,7,0.6381,6,0.6604
OUT_18622,0,3,0.1112,0,0,0.0001,0,3,0.0387,0,1,0.0435,0,0,0.0,0,1,0.0005,0,7,0.3028,5,0.4968
OUT_18623,0,0,0.0079,0,0,0.0002,0,2,0.0352,0,1,0.0778,0,0,0.0,0,0,0.0,1,6,0.946,3,1.0671
OUT_18624,1,5,0.5299,0,1,0.0275,0,1,0.0002,0,1,0.0615,0,0,0.0,0,0,0.0002,1,8,1.0176,3,1.637
OUT_18625,0,6,0.2727,0,1,0.0513,0,4,0.0515,0,0,0.0,0,1,0.0138,0,1,0.0007,1,12,0.9772,5,1.3671
OUT_18626,0,2,0.1465,0,0,0.0017,1,2,0.1253,0,0,0.0024,0,0,0.0005,0,2,0.0249,1,7,0.7725,5,1.0737
OUT_18627,1,3,0.4496,0,2,0.0632,0,2,0.0021,0,0,0.0001,0,0,0.0007,0,1,0.001,2,7,1.5727,4,2.0894
OUT_18628,1,4,0.378,0,0,0.0024,0,1,0.0479,0,2,0.0106,0,0,0.0,0,1,0.0015,2,7,0.8317,4,1.2721
OUT_18629,0,4,0.3744,0,0,0.0002,0,1,0.0023,0,0,0.0007,0,0,0.0,1,2,0.0664,1,7,0.738,3,1.182
OUT_18630,1,3,0.4425,0,1,0.012,0,5,0.0149,0,0,0.001,1,2,0.3173,0,0,0.0001,3,9,1.2586,6,2.0464
OUT_18631,0,1,0.0347,0,1,0.028,0,1,0.0004,0,0,0.0003,0,0,0.0,0,2,0.002,1,6,0.7899,1,0.8553
OUT_18632,0,0,0.0362,0,1,0.1208,0,1,0.0003,0,1,0.0218,0,0,0.0001,0,0,0.0001,0,9,0.5292,2,0.7084
OUT_18633,0,6,0.2424,0,2,0.0131,0,1,0.0092,0,0,0.0008,0,0,0.0007,0,1,0.0017,0,6,0.5985,9,0.8663
OUT_18634,0,3,0.1087,0,1,0.0028,0,2,0.0059,0,0,0.0015,0,0,0.0,0,3,0.0166,1,5,0.6907,6,0.8262
OUT_18635,0,4,0.1872,0,1,0.014,0,3,0.0154,0,0,0.0027,0,1,0.0329,0,1,0.0005,4,10,2.2296,3,2.4822
OUT_18636,1,2,0.8912,0,1,0.0054,0,7,0.0254,0,0,0.0003,0,0,0.0009,0,2,0.002,1,5,0.7329,4,1.6582
OUT_18637,0,5,0.1789,0,1,0.0078,0,2,0.0013,1,2,0.2943,0,1,0.0187,0,3,0.0088,1,9,0.79,3,1.2998
OUT_18638,0,2,0.3449,0,1,0.0075,0,0,0.0001,0,0,0.0,0,0,0.0,0,1,0.0002,0,5,0.2645,4,0.6173
OUT_18639,0,4,0.3231,0,0,0.0028,0,4,0.0072,0,0,0.0013,0,1,0.0226,1,1,0.148,2,11,1.4353,3,1.9404
OUT_18640,0,0,0.0095,0,1,0.0282,1,5,0.208,0,0,0.0001,0,0,0.0,0,3,0.0056,0,4,0.1015,1,0.3528
OUT_18641,1,2,0.4645,0,1,0.0299,0,6,0.0053,0,0,0.0003,2,2,0.7436,0,2,0.0008,1,7,0.8243,8,2.0687
OUT_18642,0,3,0.2385,0,0,0.0027,1,2,0.2463,0,0,0.0028,0,0,0.0014,1,2,0.1561,1,7,1.0398,5,1.6876
OUT_18643,0,3,0.1051,0,0,0.0006,0,1,0.0001,0,0,0.0003,0,0,0.0,0,1,0.0467,0,9,0.3335,2,0.4863
OUT_18644,1,3,0.3426,1,1,0.1433,0,0,0.0001,0,0,0.0,0,0,0.0,0,0,0.0001,2,4,1.0733,4,1.5594
OUT_18645,1,4,0.3026,0,1,0.0102,1,4,0.5406,0,1,0.0679,0,0,0.0002,1,5,0.1461,0,9,0.6937,6,1.7613
OUT_18646,0,3,0.2431,0,1,0.0124,0,1,0.0003,0,0,0.0015,0,0,0.0,0,1,0.0268,1,8,0.7054,2,0.9895
OUT_18647,0,1,0.0444,0,2,0.0129,0,2,0.0018,0,0,0.0,1,1,0.1522,0,0,0.0001,2,6,0.8113,3,1.0228
OUT_18648,1,6,0.5729,0,2,0.0303,1,2,0.2947,0,1,0.0179,1,2,0.2112,0,1,0.0003,2,8,1.1855,3,2.3128
OUT_18649,0,4,0.3028,0,1,0.009,0,1,0.0003,0,0,0.0026,0,0,0.0002,1,2,0.2174,1,5,1.1476,2,1.6799
OUT_18650,1,4,0.3358,0,1,0.0037,0,3,0.0325,0,1,0.0269,0,1,0.0101,1,2,0.0785,1,7,0.5717,8,1.0591
OUT_18651,0,4,0.3243,0,0,0.0002,1,1,0.0921,1,1,0.7134,0,0,0.0,0,0,0.0,1,5,0.9879,4,2.118
OUT_18652,0,5,0.2833,0,1,0.0592,0,2,0.0024,0,0,0.0023,0,1,0.0041,1,4,0.0883,1,3,0.904,1,1.3435
OUT_18653,0,3,0.1018,0,0,0.0,0,1,0.0008,0,0,0.0007,0,0,0.0003,0,1,0.0002,1,9,1.2995,7,1.4034
OUT_18654,0,1,0.0942,1,3,0.5094,0,3,0.0554,0,0,0.0002,0,0,0.0002,0,3,0.0077,0,4,0.1969,5,0.864
OUT_18655,1,7,0.6788,0,0,0.0003,0,2,0.0107,0,0,0.0009,0,0,0.0015,0,2,0.0322,2,7,0.7677,5,1.4921
OUT_18656,0,0,0.0009,0,0,0.0,0,1,0.0004,0,0,0.0004,0,0,0.0,0,0,0.0001,1,4,0.7247,1,0.7265
OUT_18657,2,6,1.4602,1,3,0.1582,1,4,0.3423,0,1,0.0212,1,3,0.2058,0,1,0.007,0,10,0.4668,5,2.6614
OUT_18658,0,0,0.0285,0,0,0.0001,0,1,0.0002,0,0,0.0024,0,0,0.0,0,1,0.0003,1,7,0.7148,7,0.7463
OUT_18659,0,1,0.0333,0,0,0.0014,1,6,0.1212,0,0,0.0006,0,0,0.0,0,1,0.0005,0,10,0.5048,5,0.6618
OUT_18660,0,3,0.3091,0,1,0.0066,1,2,0.0621,0,1,0.0032,0,1,0.0152,0,2,0.0005,1,6,1.0079,6,1.4046
OUT_18661,0,6,0.3364,0,1,0.0288,1,4,0.0569,0,2,0.0311,0,1,0.0056,0,1,0.0108,4,12,1.9815,4,2.4511
OUT_18662,0,1,0.0274,0,1,0.003,0,1,0.005,0,1,0.0046,0,0,0.0,0,2,0.0468,1,3,0.6779,8,0.7646
OUT_18663,0,2,0.0493,0,2,0.0598,0,0,0.0003,0,0,0.0005,0,0,0.0002,3,4,0.7194,0,3,0.1872,5,1.0166
OUT_18664,0,2,0.1734,0,3,0.026,0,3,0.0056,0,1,0.0224,0,0,0.0,0,0,0.0,1,8,0.7402,6,0.9678
OUT_18665,0,4,0.5039,0,0,0.001,1,4,0.1326,0,0,0.0,0,0,0.0005,0,0,0.0,2,11,1.3895,4,2.0274
OUT_18666,1,4,0.6417,0,1,0.0064,0,4,0.0249,0,0,0.0,0,2,0.1414,0,2,0.0252,0,7,0.3645,4,1.2042
OUT_18667,0,1,0.038,0,1,0.0422,0,0,0.0,0,0,0.0001,0,0,0.0,0,1,0.0003,0,8,0.4763,5,0.5568
OUT_18668,0,4,0.1816,0,0,0.0014,0,2,0.0089,0,1,0.0442,0,1,0.0916,0,4,0.0096,0,8,0.6213,7,0.9587
OUT_18669,0,0,0.0121,0,0,0.0001,0,1,0.0293,0,3,0.055,0,0,0.0,0,0,0.0,0,1,0.0537,6,0.1502
OUT_18670,0,0,0.0051,0,0,0.0,0,2,0.0016,0,0,0.0025,0,0,0.0,0,2,0.0021,0,5,0.1375,9,0.1489
OUT_18671,0,1,0.0428,0,0,0.0001,0,2,0.0014,0,2,0.1163,0,0,0.0,0,0,0.0,0,6,0.5181,8,0.6787
OUT_18672,0,1,0.1078,0,0,0.002,1,4,0.3595,1,1,0.5472,0,1,0.0071,0,3,0.002,0,11,1.092,2,2.1177
OUT_18673,0,1,0.0324,0,0,0.0011,1,6,0.1299,0,0,0.0007,0,0,0.0,0,0,0.0001,0,10,0.6569,5,0.8212
OUT_18674,0,4,0.3674,0,1,0.0126,1,5,0.3624,0,0,0.0,0,0,0.0021,0,1,0.0002,1,12,1.0134,7,1.7581
OUT_18675,0,4,0.1637,0,1,0.005,0,3,0.0096,0,0,0.0007,0,0,0.0,0,2,0.0075,1,11,0.7544,6,0.9409
OUT_18676,1,3,0.5855,0,0,0.0008,1,4,0.662,0,1,0.0378,0,0,0.0,0,2,0.0276,0,5,0.391,6,1.7046
OUT_18677,0,4,0.1987,0,1,0.0151,0,1,0.0064,1,1,0.1934,0,0,0.0,0,3,0.002,0,6,0.2984,8,0.7139
OUT_18678,0,2,0.0765,0,1,0.0049,0,4,0.011,0,0,0.0005,0,0,0.0002,1,3,0.0886,0,7,0.3204,3,0.5022
OUT_18679,0,2,0.0651,0,0,0.0001,0,2,0.001,0,0,0.0038,0,0,0.0006,0,0,0.0,1,8,1.0035,2,1.0741
OUT_18680,0,6,0.2916,0,0,0.0,0,1,0.0005,0,0,0.001,0,0,0.0008,0,2,0.0044,2,9,0.8914,6,1.1897
OUT_18681,2,4,0.7116,0,0,0.0004,0,0,0.0,0,2,0.0304,0,1,0.0094,0,0,0.0001,0,7,0.4211,2,1.173
OUT_18682,0,4,0.2986,0,0,0.0001,1,1,0.1325,0,2,0.0122,0,0,0.0,0,1,0.0059,0,7,0.5559,2,1.0053
OUT_18683,1,5,0.9244,0,2,0.0901,0,3,0.0049,0,0,0.0001,0,0,0.0,0,3,0.0025,0,6,0.5401,5,1.5621
OUT_18684,0,2,0.0549,0,0,0.0002,0,1,0.0006,1,3,0.6836,0,0,0.0,0,0,0.0,0,3,0.0903,3,0.8297
OUT_18685,0,3,0.1235,0,0,0.0005,0,4,0.0169,0,1,0.0369,0,0,0.0,0,2,0.0007,2,5,0.9769,3,1.1554
OUT_18686,1,2,0.7955,0,0,0.0009,0,1,0.0009,1,2,0.2811,0,0,0.0007,0,3,0.0032,0,5,0.3803,2,1.4626
OUT_18687,0,1,0.0311,0,1,0.0097,0,1,0.0005,0,2,0.0129,0,0,0.0,1,2,0.5132,1,6,0.4524,2,1.0199
OUT_18688,0,1,0.0287,0,2,0.023,1,6,0.62,0,0,0.0,0,2,0.032,1,3,0.1315,1,4,0.7096,9,1.5448
OUT_18689,0,5,0.1859,0,2,0.0409,1,2,0.0945,0,0,0.0001,0,0,0.0002,0,0,0.0,2,10,1.2827,4,1.6043
OUT_18690,0,3,0.3534,0,0,0.0001,0,4,0.0089,0,0,0.0008,0,0,0.0003,1,3,0.2876,0,7,0.2024,9,0.8536
OUT_18691,0,1,0.1405,0,1,0.0424,0,3,0.025,0,2,0.0089,0,0,0.0001,0,0,0.0,0,10,0.7406,3,0.9575
OUT_18692,0,4,0.1562,0,1,0.0036,1,5,0.1148,0,0,0.0,0,0,0.0011,0,2,0.0004,0,3,0.3183,4,0.5944
OUT_18693,0,1,0.0233,0,0,0.0001,0,2,0.0006,0,2,0.0091,0,1,0.0313,0,2,0.0038,0,8,0.6821,6,0.7503
OUT_18694,0,2,0.1536,0,1,0.0269,0,3,0.0028,0,1,0.0051,0,0,0.0001,0,2,0.002,0,5,0.3721,3,0.5627
OUT_18695,1,2,0.3538,0,1,0.004,0,1,0.0063,0,2,0.0183,0,0,0.0,0,2,0.0021,1,6,0.6696,8,1.0541
OUT_18696,0,2,0.1321,0,0,0.001,0,0,0.0,0,0,0.0,0,0,0.0004,0,1,0.011,1,3,0.787,5,0.9316
OUT_18697,1,4,0.4155,0,1,0.0106,0,5,0.0192,0,0,0.0012,1,2,0.2617,0,0,0.0001,3,9,1.2414,6,1.9498
OUT_18698,1,1,0.2746,1,3,0.6258,1,2,0.092,0,0,0.0007,0,0,0.0001,0,2,0.0015,0,4,0.279,4,1.2738
OUT_18699,0,2,0.0839,0,2,0.1328,0,1,0.0003,0,1,0.0682,0,0,0.0,0,4,0.0301,0,4,0.2065,7,0.5217
OUT_18700,0,0,0.0085,0,0,0.0003,0,2,0.0013,0,0,0.0031,0,0,0.0,0,1,0.0011,0,3,0.1347,4,0.149
OUT_18701,1,4,0.7597,0,0,0.0001,1,3,0.192,0,0,0.0012,0,1,0.0062,0,4,0.0409,0,3,0.343,5,1.343
OUT_18702,0,0,0.0427,0,0,0.0012,0,2,0.0219,0,0,0.0,0,0,0.0,0,3,0.0559,2,8,1.5553,4,1.6772
OUT_18703,0,0,0.0241,0,1,0.0037,0,3,0.0043,0,1,0.0083,0,1,0.016,1,3,0.7562,1,5,0.4834,8,1.2962
OUT_18704,2,7,1.1353,0,0,0.0001,1,1,0.0613,0,0,0.0015,2,2,0.6265,1,2,0.4359,2,8,1.0583,5,3.3189
OUT_18705,0,4,0.1368,0,1,0.0059,0,1,0.0092,0,0,0.0004,0,0,0.0,0,0,0.0001,2,10,1.1882,5,1.3405
OUT_18706,0,3,0.0988,1,3,0.3786,0,3,0.0014,0,0,0.0007,0,0,0.0,0,1,0.0233,0,6,0.3926,3,0.8953
OUT_18707,1,3,0.859,0,1,0.0035,0,2,0.0033,0,0,0.0017,0,0,0.0002,0,0,0.0,1,6,1.0169,7,1.8845
OUT_18708,0,0,0.0162,0,2,0.0102,0,1,0.0009,0,1,0.0062,0,0,0.0,0,3,0.0355,0,2,0.2079,6,0.277
OUT_18709,1,6,0.5173,0,1,0.0896,0,2,0.0535,0,1,0.0856,1,2,0.3549,0,1,0.0006,1,8,0.8553,6,1.9568
OUT_18710,2,7,0.9652,0,0,0.0001,1,1,0.0699,0,2,0.0176,1,2,0.2896,1,2,0.137,2,11,1.1098,6,2.5893
OUT_18711,0,3,0.185,0,2,0.0306,0,0,0.0,0,3,0.014,0,0,0.0,0,2,0.0056,1,7,1.2067,7,1.4419
OUT_18712,0,5,0.3494,1,1,0.1688,1,3,0.1145,0,0,0.0004,0,0,0.0,0,2,0.0024,0,4,0.1663,2,0.8018
OUT_18713,0,2,0.1525,0,3,0.0459,0,1,0.0414,0,1,0.0342,0,0,0.0,0,1,0.0005,2,8,1.189,9,1.4636
OUT_18714,0,0,0.0085,0,2,0.0528,0,1,0.0126,0,1,0.0031,0,0,0.0,0,0,0.0,1,2,0.3038,4,0.3808
OUT_18715,0,5,0.1351,0,2,0.0183,0,1,0.0003,0,0,0.0008,0,0,0.0,0,0,0.0,0,9,0.6335,7,0.788
OUT_18716,1,4,0.4597,0,0,0.0008,0,4,0.0422,0,0,0.0001,0,0,0.0009,0,5,0.0529,1,5,0.6488,5,1.2054
OUT_18717,1,3,0.6341,0,0,0.0009,0,2,0.0043,0,1,0.0906,0,0,0.0002,0,1,0.0009,0,1,0.0617,2,0.7928
OUT_18718,0,3,0.3652,0,1,0.0052,1,5,0.1954,0,0,0.0004,0,0,0.0,1,2,0.1215,2,10,1.4655,2,2.1532
OUT_18719,0,1,0.0172,0,1,0.0073,1,4,0.2489,0,0,0.0002,0,0,0.0,0,3,0.0509,0,7,0.1854,1,0.5098
OUT_18720,1,4,0.5633,0,0,0.0019,1,3,0.1145,0,1,0.0446,0,0,0.0,0,0,0.0,0,2,0.0883,7,0.8127
OUT_18721,0,3,0.1271,0,0,0.0009,1,1,0.0533,0,0,0.0012,0,0,0.0008,0,1,0.0007,0,1,0.16,4,0.344
OUT_18722,0,2,0.1918,1,1,0.3821,1,4,0.0714,0,1,0.0052,0,0,0.0,1,2,0.3919,1,11,1.1231,8,2.1654
OUT_18723,0,4,0.1764,0,1,0.0093,1,2,0.0569,0,0,0.0005,0,0,0.0,0,0,0.0,2,8,1.5479,4,1.791
OUT_18724,0,2,0.1833,0,0,0.0004,1,1,0.1984,0,1,0.0035,0,0,0.0,0,2,0.0136,1,6,0.867,3,1.2661
OUT_18725,0,1,0.1009,0,1,0.0086,0,2,0.0029,2,3,0.7276,0,1,0.0039,0,1,0.0008,0,5,0.4915,4,1.3362
OUT_18726,0,5,0.2986,0,0,0.0001,0,0,0.0,0,2,0.0184,0,0,0.0009,0,0,0.0,0,4,0.3158,4,0.6339
OUT_18727,1,2,0.3217,0,1,0.0051,2,3,0.2556,0,1,0.0178,0,0,0.0,2,5,1.2625,2,9,0.8696,4,2.7323
OUT_18728,0,0,0.0197,1,4,0.5009,0,4,0.0067,0,0,0.0,0,0,0.0,0,0,0.0001,0,0,0.0273,5,0.5546
OUT_18729,0,1,0.2235,0,0,0.0,0,1,0.002,0,0,0.0,0,0,0.0003,0,2,0.0347,0,4,0.2402,9,0.5008
OUT_18730,1,2,0.4067,0,2,0.149,0,2,0.0054,0,0,0.0,0,0,0.0,0,0,0.0001,0,9,0.5365,6,1.0977
OUT_18731,0,3,0.0689,0,1,0.0256,0,2,0.0091,0,0,0.0009,0,0,0.0019,0,2,0.0047,1,9,0.8822,7,0.9933
OUT_18732,0,0,0.0193,0,0,0.0,0,1,0.0018,0,2,0.0219,0,0,0.0,0,1,0.0006,0,3,0.1232,2,0.1668
OUT_18733,0,3,0.1622,0,0,0.0013,0,1,0.0002,0,0,0.0001,0,0,0.0001,0,1,0.0114,2,5,0.8766,4,1.0518
OUT_18734,0,2,0.0527,0,1,0.0589,2,6,0.2362,0,1,0.0354,0,0,0.0,0,2,0.0031,0,12,1.032,3,1.4182
OUT_18735,0,1,0.2008,0,1,0.0028,0,0,0.0,0,0,0.0019,0,0,0.0,0,1,0.0059,0,4,0.3896,4,0.601
OUT_18736,0,2,0.277,0,0,0.0026,0,2,0.0023,0,1,0.015,0,2,0.1028,0,1,0.0003,2,11,1.3586,3,1.7586
OUT_18737,0,0,0.0091,0,0,0.0002,0,1,0.0483,0,1,0.1033,0,1,0.0089,0,0,0.0001,0,7,0.6635,2,0.8336
OUT_18738,0,4,0.281,0,3,0.1046,0,2,0.0184,0,1,0.0053,0,2,0.0412,0,1,0.0004,0,4,0.357,1,0.8079
OUT_18739,0,4,0.315,0,2,0.0423,0,1,0.0003,0,0,0.0,0,0,0.0,0,0,0.0,1,3,0.8181,6,1.1758
OUT_18740,2,4,0.5238,0,0,0.0004,0,3,0.0069,0,1,0.0179,0,0,0.0018,0,1,0.0006,0,5,0.2299,6,0.7813
OUT_18741,0,0,0.0038,0,0,0.0,0,0,0.0,0,1,0.0469,0,0,0.0,0,0,0.0001,0,3,0.1517,3,0.2026
OUT_18742,0,5,0.2476,0,1,0.0206,0,1,0.0051,0,1,0.0243,0,0,0.0,0,1,0.0002,2,10,1.15,4,1.4477
OUT_18743,0,1,0.1901,1,2,0.2953,0,1,0.0007,1,2,0.2336,0,0,0.0,0,2,0.0042,1,5,0.8003,4,1.5242
OUT_18744,0,3,0.2053,0,1,0.0079,0,4,0.0055,0,1,0.1213,0,1,0.0048,0,2,0.0026,1,6,0.5422,3,0.8896
OUT_18745,0,4,0.3148,0,2,0.013,1,4,0.0974,0,1,0.1033,0,2,0.0519,0,0,0.0001,0,12,0.5622,2,1.1427
OUT_18746,2,5,0.825,0,1,0.0184,0,3,0.0107,0,1,0.043,0,0,0.0001,0,3,0.0024,1,7,0.6914,3,1.5912
OUT_18747,1,5,0.6743,0,0,0.0001,1,4,0.3132,0,1,0.0026,1,1,0.4167,0,0,0.0001,2,3,1.1969,5,2.6038
OUT_18748,1,6,0.6049,0,1,0.0036,0,1,0.0057,1,1,0.2813,0,0,0.0012,0,1,0.0284,0,7,0.4943,7,1.4195
OUT_18749,0,3,0.1327,0,1,0.0045,0,5,0.004,0,1,0.0171,0,0,0.0007,0,3,0.021,2,6,1.0849,4,1.265
OUT_18750,1,2,0.6641,0,1,0.0064,0,2,0.0046,0,1,0.0045,0,0,0.0003,0,3,0.0062,2,15,1.9129,6,2.599
OUT_18751,0,0,0.0109,0,2,0.0238,0,2,0.0005,0,1,0.0044,0,0,0.0,0,4,0.0355,0,2,0.0961,4,0.1712
OUT_18752,1,7,0.598,0,3,0.103,0,4,0.0096,0,0,0.0006,0,2,0.0057,0,1,0.0008,0,8,0.591,4,1.3087
OUT_18753,0,2,0.0847,0,0,0.0008,0,2,0.0077,0,0,0.0005,0,0,0.0,0,3,0.0192,1,5,0.6147,4,0.7276
OUT_18754,0,4,0.3943,0,1,0.0027,0,4,0.0187,0,1,0.0083,0,0,0.0009,0,0,0.0,1,4,0.3384,5,0.7633
OUT_18755,0,1,0.0161,0,0,0.0001,0,2,0.0034,0,1,0.0439,0,0,0.0004,0,1,0.0007,0,7,0.3325,5,0.397
OUT_18756,2,8,0.9744,0,0,0.0001,1,1,0.0682,0,2,0.0165,1,2,0.2916,1,2,0.1495,2,11,1.1473,6,2.6475
OUT_18757,0,3,0.2792,0,0,0.0027,0,4,0.0357,0,2,0.0085,0,0,0.0,0,2,0.0404,0,8,0.4015,4,0.768
OUT_18758,0,2,0.0954,0,1,0.0028,1,2,0.1281,0,1,0.0083,1,1,0.4709,0,1,0.0018,1,5,0.6347,4,1.3419
OUT_18759,0,2,0.1063,0,2,0.0435,0,2,0.0029,0,1,0.0548,0,0,0.0,0,4,0.0127,0,5,0.1832,5,0.4034
OUT_18760,0,6,0.1854,0,0,0.0029,1,4,0.1733,0,2,0.0183,0,0,0.0,0,1,0.0003,1,7,0.6283,8,1.0086
OUT_18761,0,2,0.0697,0,1,0.0718,0,0,0.0003,0,3,0.0475,0,0,0.0008,0,1,0.0032,1,4,0.4556,5,0.649
OUT_18762,0,4,0.3461,0,0,0.0009,0,0,0.0,0,1,0.0491,0,0,0.0,0,1,0.0004,1,6,0.7625,1,1.1591
OUT_18763,0,1,0.1303,0,1,0.0152,0,2,0.0241,0,2,0.1364,0,1,0.024,0,1,0.0005,0,6,0.4674,3,0.7979
OUT_18764,2,5,0.7974,0,2,0.008,0,2,0.0053,0,0,0.0002,0,0,0.0005,0,0,0.0001,0,7,0.5241,4,1.3356
OUT_18765,1,2,0.2793,0,1,0.0033,0,1,0.0002,0,0,0.0009,0,0,0.0004,0,2,0.0408,0,8,0.4142,8,0.739
OUT_18766,0,2,0.0937,0,0,0.0013,0,0,0.0,0,0,0.0007,0,0,0.0,0,1,0.0128,0,5,0.4234,3,0.532
OUT_18767,0,4,0.1205,0,1,0.025,0,3,0.0034,1,1,0.1672,0,2,0.045,0,1,0.0002,0,4,0.2528,6,0.6141
OUT_18768,0,2,0.1785,0,0,0.0016,1,1,0.0685,0,1,0.0069,0,0,0.0004,0,1,0.0048,0,1,0.0588,2,0.3196
